refYear,layer,exporter,importer,value_usd
2022,urea,GBR,AUS,11189.85
2022,urea,GBR,AUT,1022.549
2022,urea,GBR,AZE,9767.32
2022,urea,GBR,BEL,4257.3369999999995
2022,urea,GBR,BIH,1495.48
2022,urea,GBR,BRA,6793.0
2022,urea,GBR,BRB,2893.0
2022,urea,GBR,CAN,105039.55399999999
2022,urea,GBR,CHE,12401.278
2022,urea,GBR,CHN,112603.0
2022,urea,GBR,COL,140.88
2022,urea,GBR,CZE,143939.0
2022,urea,GBR,DEU,96812.585
2022,urea,GBR,DNK,279442.264
2022,urea,GBR,ESP,97590.476
2022,urea,GBR,EST,6053.26
2022,urea,GBR,FIN,8889.214
2022,urea,GBR,FRA,315471.59500000003
2022,urea,GBR,GHA,16225.993
2022,urea,GBR,HUN,277310.755
2022,urea,GBR,IND,132070.23
2022,urea,GBR,IRL,11617992.243999999
2022,urea,GBR,ISL,8029.393999999999
2022,urea,GBR,ITA,11545.403
2022,urea,GBR,JPN,11006.915
2022,urea,GBR,KAZ,290.06
2022,urea,GBR,KOR,184.0
2022,urea,GBR,LTU,2583.0
2022,urea,GBR,MAR,39.458
2022,urea,GBR,MLT,4057.082
2022,urea,GBR,MOZ,2032.775
2022,urea,GBR,MUS,159.632
2022,urea,GBR,MYS,118767.787
2022,urea,GBR,NLD,502833.429
2022,urea,GBR,NZL,1009.372
2022,urea,GBR,OMN,418.725
2022,urea,GBR,PAK,41896.555
2022,urea,GBR,PHL,1341.0
2022,urea,GBR,POL,156537.0
2022,urea,GBR,PRT,17391.819
2022,urea,GBR,ROU,14265.08
2022,urea,GBR,SGP,353.561
2022,urea,GBR,SLV,1863.69
2022,urea,GBR,SRB,16.0
2022,urea,GBR,SVK,696.393
2022,urea,GBR,SVN,6798.262
2022,urea,GBR,SWE,4764.764
2022,urea,GBR,THA,568.795
2022,urea,GBR,TUN,2299.963
2022,urea,GBR,TZA,718.28
2022,urea,GBR,UKR,49729.56
2022,urea,GBR,USA,2140.0
2022,urea,GBR,ZAF,2919.416
2022,urea,GEO,BGR,65737462.351
2022,urea,GEO,CZE,1588766.0
2022,urea,GEO,IND,234228885.259
2022,urea,GEO,KOR,17.0
2022,urea,GEO,NLD,394.875
2022,urea,GEO,ROU,160780694.69
2022,urea,GEO,URY,5926512.0
2022,urea,GHA,BFA,215396.516
2022,urea,GHA,TGO,7383.634
2022,urea,GRC,BGR,6068132.336999999
2022,urea,GRC,CHN,307.0
2022,urea,GRC,CYP,400232.336
2022,urea,GRC,DEU,763104.524
2022,urea,GRC,FRA,5185.581
2022,urea,GRC,HUN,15070.832999999999
2022,urea,GRC,IRL,6543620.802
2022,urea,GRC,ITA,1397.574
2022,urea,GRC,JOR,76606.099
2022,urea,GRC,KEN,52.653
2022,urea,GRC,MDA,4901.0
2022,urea,GRC,MKD,1320528.08
2022,urea,GRC,MLT,93777.053
2022,urea,GRC,NLD,519983.468
2022,urea,GRC,POL,20880.0
2022,urea,GRC,PRT,13947.134
2022,urea,GRC,ROU,2607096.13
2022,urea,GRC,SRB,41542.0
2022,urea,GRC,UKR,596.1
2022,urea,GTM,BLZ,517097.72000000003
2022,urea,GTM,NIC,718854.6900000001
2022,urea,GTM,NLD,2.268
2022,urea,GTM,SLV,147.85
2022,urea,GUY,BRA,124250.0
2022,urea,HKG,AUS,254838.133
2022,urea,HKG,CHN,797.0
2022,urea,HKG,IND,307428.901
2022,urea,HKG,IRL,88.753
2022,urea,HKG,ISR,79000.0
2022,urea,HKG,KOR,708137.0
2022,urea,HKG,LVA,205495.169
2022,urea,HKG,MDG,56326.594
2022,urea,HKG,MYS,152436.062
2022,urea,HKG,NLD,7706.536
2022,urea,HKG,SGP,23322.967
2022,urea,HKG,URY,187824.0
2022,urea,HRV,AUT,21817795.825
2022,urea,HRV,BGR,382729.224
2022,urea,HRV,BIH,1152374.19
2022,urea,HRV,CZE,22965.0
2022,urea,HRV,DEU,4274.93
2022,urea,HRV,FIN,1431.271
2022,urea,HRV,GEO,2624.46
2022,urea,HRV,HUN,2737859.078
2022,urea,HRV,ITA,919841.137
2022,urea,HRV,MKD,487015.93
2022,urea,HRV,MNE,1130.875
2022,urea,HRV,NLD,172097.108
2022,urea,HRV,ROU,7534659.34
2022,urea,HRV,SRB,12246659.0
2022,urea,HRV,SVK,78075.371
2022,urea,HRV,SVN,6300474.271
2022,urea,HRV,TUR,3025.0
2022,urea,HUN,AUT,4002579.579
2022,urea,HUN,BEL,194.309
2022,urea,HUN,BGR,86912.222
2022,urea,HUN,BIH,36.91
2022,urea,HUN,CZE,1709836.0
2022,urea,HUN,DEU,4767.208
2022,urea,HUN,GRC,5702.326999999999
2022,urea,HUN,HRV,934582.0
2022,urea,HUN,ISR,1000.0
2022,urea,HUN,ITA,89652.213
2022,urea,HUN,NLD,129257.074
2022,urea,HUN,POL,3344588.0
2022,urea,HUN,ROU,3616052.34
2022,urea,HUN,SRB,849.0
2022,urea,HUN,SVK,1532262.856
2022,urea,HUN,SVN,384112.113
2022,urea,HUN,UKR,30614.74
2022,urea,IDN,ARG,96577573.93
2022,urea,IDN,AUS,275148018.082
2022,urea,IDN,CHE,446313.63399999996
2022,urea,IDN,CHL,67997086.14999999
2022,urea,IDN,CHN,131.0
2022,urea,IDN,COL,581352.49
2022,urea,IDN,ESP,164152.912
2022,urea,IDN,GBR,8686156.014
2022,urea,IDN,GRC,13650369.823
2022,urea,IDN,HUN,7.311
2022,urea,IDN,IND,149553451.92
2022,urea,IDN,IRL,7334421.275
2022,urea,IDN,ITA,40646.971
2022,urea,IDN,JPN,1561666.158
2022,urea,IDN,KHM,1414788.0
2022,urea,IDN,KOR,74317674.0
2022,urea,IDN,MMR,300000.0
2022,urea,IDN,MOZ,9771066.479
2022,urea,IDN,MYS,43653329.2
2022,urea,IDN,NLD,654.429
2022,urea,IDN,NZL,1507787.815
2022,urea,IDN,PHL,136031735.0
2022,urea,IDN,POL,6526365.0
2022,urea,IDN,PRY,9932863.01
2022,urea,IDN,ROU,3540780.0
2022,urea,IDN,SGP,519819.873
2022,urea,IDN,THA,36124068.913
2022,urea,IDN,URY,26279208.55
2022,urea,IDN,USA,18582371.0
2022,urea,IDN,VNM,30511523.001
2022,urea,IDN,ZAF,2587502.368
2022,urea,IND,AGO,120368.606
2022,urea,IND,ARG,124.47
2022,urea,IND,AUS,3163747.224
2022,urea,IND,BDI,31481.644
2022,urea,IND,BEL,923.958
2022,urea,IND,BRA,308.0
2022,urea,IND,CAN,15888.532
2022,urea,IND,CHE,1377.431
2022,urea,IND,CMR,493.863
2022,urea,IND,DEU,377.453
2022,urea,IND,DNK,1819.413
2022,urea,IND,ESP,29848.464999999997
2022,urea,IND,EST,56.22
2022,urea,IND,FRA,22582.842
2022,urea,IND,GBR,25701.064
2022,urea,IND,GHA,15822.199
2022,urea,IND,IDN,35.0
2022,urea,IND,IRL,280.572
2022,urea,IND,ISR,8000.0
2022,urea,IND,JOR,1563.099
2022,urea,IND,JPN,11509.609
2022,urea,IND,KAZ,383.88
2022,urea,IND,KOR,365433.0
2022,urea,IND,MDG,48494.367
2022,urea,IND,MMR,4934060.25
2022,urea,IND,MUS,1716.6009999999999
2022,urea,IND,MYS,119914.513
2022,urea,IND,NGA,10692.533
2022,urea,IND,NLD,20328.635
2022,urea,IND,NZL,241679.655
2022,urea,IND,PHL,4713.0
2022,urea,IND,SAU,4560.0
2022,urea,IND,SGP,143617.68
2022,urea,IND,SLV,1600.0
2022,urea,IND,THA,91162.308
2022,urea,IND,TUN,7511.108
2022,urea,IND,TUR,83992.0
2022,urea,IND,UKR,42312.21
2022,urea,IND,USA,319141.0
2022,urea,IND,UZB,26.0
2022,urea,IND,ZAF,1356.226
2022,urea,IND,ZMB,1518.627
2022,urea,IRL,CHE,245.068
2022,urea,IRL,GBR,2225201.107
2022,urea,IRL,MLT,14390.603
2022,urea,IRL,MYS,460244.26399999997
2022,urea,IRL,NLD,45967.36
2022,urea,IRN,ARM,4111941.8600000003
2022,urea,IRN,AUT,841157.698
2022,urea,IRN,AZE,57248.0
2022,urea,IRN,BEL,1720805.164
2022,urea,IRN,BGR,788490.608
2022,urea,IRN,BIH,677892.06
2022,urea,IRN,BRA,142555709.0
2022,urea,IRN,CZE,20135.0
2022,urea,IRN,DEU,431481.787
2022,urea,IRN,FRA,28.129
2022,urea,IRN,GEO,123923.6
2022,urea,IRN,HUN,75971.908
2022,urea,IRN,IND,4915592.098999999
2022,urea,IRN,ITA,1240140.817
2022,urea,IRN,JPN,38375.96
2022,urea,IRN,KEN,35670.914
2022,urea,IRN,KOR,375500.0
2022,urea,IRN,KWT,59893.719
2022,urea,IRN,MKD,638801.8999999999
2022,urea,IRN,POL,250873.0
2022,urea,IRN,ROU,281520.0
2022,urea,IRN,SRB,513589.0
2022,urea,IRN,SVN,2170816.781
2022,urea,IRN,TUR,103220701.0
2022,urea,IRQ,TUR,972794.0
2022,urea,ISL,SVK,594526.963
2022,urea,ISR,AUS,585362.738
2022,urea,ISR,CHE,5647.596
2022,urea,ISR,CYP,717447.172
2022,urea,ISR,ESP,260996.45799999998
2022,urea,ISR,FRA,382117.348
2022,urea,ISR,GHA,25213.805
2022,urea,ISR,GRC,60452.742
2022,urea,ISR,ITA,84397.746
2022,urea,ISR,KOR,5956.0
2022,urea,ISR,NLD,23790.078999999998
2022,urea,ISR,POL,255360.0
2022,urea,ISR,PRT,270953.964
2022,urea,ISR,USA,4100.0
2022,urea,ITA,ARM,5095.58
2022,urea,ITA,AUS,270640.88899999997
2022,urea,ITA,AUT,15415272.548
2022,urea,ITA,AZE,80290.22
2022,urea,ITA,BEL,338298.84400000004
2022,urea,ITA,BGR,47004.818999999996
2022,urea,ITA,BIH,293317.5
2022,urea,ITA,CHE,846285.818
2022,urea,ITA,COL,57688.8
2022,urea,ITA,CYP,32242.446
2022,urea,ITA,CZE,3211183.0
2022,urea,ITA,DEU,1814861.23
2022,urea,ITA,DNK,18542.882
2022,urea,ITA,ECU,1881378.677
2022,urea,ITA,EGY,827.72
2022,urea,ITA,ESP,315289.162
2022,urea,ITA,FIN,4635.829
2022,urea,ITA,FRA,86517.786
2022,urea,ITA,GBR,32397.545
2022,urea,ITA,GEO,4226.793
2022,urea,ITA,GRC,139532.63700000002
2022,urea,ITA,HRV,13373827.0
2022,urea,ITA,HUN,19282641.199
2022,urea,ITA,IRL,67128.61
2022,urea,ITA,ISR,497000.0
2022,urea,ITA,JOR,44153.366
2022,urea,ITA,KEN,730.793
2022,urea,ITA,KOR,20545.0
2022,urea,ITA,KWT,32273.192
2022,urea,ITA,LTU,1448.0
2022,urea,ITA,MAR,35380.868
2022,urea,ITA,MDA,3051.0
2022,urea,ITA,MLT,498726.26399999997
2022,urea,ITA,MNE,369.2
2022,urea,ITA,MYS,531363.328
2022,urea,ITA,NLD,986875.703
2022,urea,ITA,PAK,239.587
2022,urea,ITA,PHL,27108.0
2022,urea,ITA,POL,81458.0
2022,urea,ITA,PRT,28298.405
2022,urea,ITA,ROU,373763.48
2022,urea,ITA,SAU,97389.331
2022,urea,ITA,SRB,21227.0
2022,urea,ITA,SVK,3932997.977
2022,urea,ITA,SVN,6336640.718
2022,urea,ITA,SWE,334746.047
2022,urea,ITA,TUN,461509.984
2022,urea,ITA,TUR,8037676.0
2022,urea,ITA,UKR,90.75
2022,urea,ITA,USA,6456.0
2022,urea,ITA,UZB,12811.0
2022,urea,ITA,VNM,17126.701999999997
2022,urea,JOR,MYS,145770.425
2022,urea,JOR,SAU,677860.5160000001
2022,urea,JPN,ARM,296.92
2022,urea,JPN,AUS,8042864.964
2022,urea,JPN,BHR,1433.255
2022,urea,JPN,BRN,13.437
2022,urea,JPN,CAN,148616.875
2022,urea,JPN,CHE,870.401
2022,urea,JPN,CHL,74.67
2022,urea,JPN,CHN,252041.0
2022,urea,JPN,CZE,31.0
2022,urea,JPN,DEU,54.692
2022,urea,JPN,DNK,311.688
2022,urea,JPN,ESP,787110.048
2022,urea,JPN,EST,239.66
2022,urea,JPN,FRA,1022.404
2022,urea,JPN,GBR,440045.11799999996
2022,urea,JPN,IDN,9654.0
2022,urea,JPN,IND,2187360.332
2022,urea,JPN,ITA,169625.316
2022,urea,JPN,KOR,12603018.0
2022,urea,JPN,LVA,2.14
2022,urea,JPN,NZL,134766.362
2022,urea,JPN,PHL,1089584.0
2022,urea,JPN,SGP,152545.924
2022,urea,JPN,SVN,160.349
2022,urea,JPN,THA,81949.81
2022,urea,JPN,UKR,22.72
2022,urea,JPN,USA,119550.0
2022,urea,JPN,VNM,81200.0
2022,urea,KAZ,ARM,47250.0
2022,urea,KAZ,FRA,33.811
2022,urea,KAZ,HUN,21744.632
2022,urea,KAZ,KGZ,10132.0
2022,urea,KAZ,KOR,884504.0
2022,urea,KAZ,LTU,53814.0
2022,urea,KAZ,TUR,39083.0
2022,urea,KEN,BDI,26.316
2022,urea,KEN,TZA,1413044.01
2022,urea,KGZ,KAZ,399218.9
2022,urea,KHM,LAO,1150.0
2022,urea,KOR,AUS,276914.247
2022,urea,KOR,CHN,1266.0
2022,urea,KOR,FRA,48.709
2022,urea,KOR,HKG,2130.208
2022,urea,KOR,IDN,356.0
2022,urea,KOR,IND,44420.401
2022,urea,KOR,IRL,984.852
2022,urea,KOR,JPN,1258574.554
2022,urea,KOR,KEN,44416.021
2022,urea,KOR,MYS,2501.624
2022,urea,KOR,PAK,746.056
2022,urea,KOR,SGP,1372037.617
2022,urea,KOR,SVN,540.95
2022,urea,KOR,THA,1156.005
2022,urea,KOR,TUR,14614.0
2022,urea,KOR,USA,13413.0
2022,urea,KOR,UZB,1545.0
2022,urea,KOR,VNM,1755.0
2022,urea,KWT,BRA,2238785.0
2022,urea,LAO,THA,16.882
2022,urea,LBN,POL,18527.0
2022,urea,LBN,ZWE,1460429.4100000001
2022,urea,LBY,BGR,10403523.699
2022,urea,LBY,IND,42156640.966000006
2022,urea,LBY,ITA,41813782.317999996
2022,urea,LBY,MKD,218018.69
2022,urea,LBY,SRB,5081697.0
2022,urea,LBY,SVN,1890.137
2022,urea,LBY,TGO,9236387.424
2022,urea,LBY,TUR,469515.0
2022,urea,LTU,ARM,83083.86
2022,urea,LTU,AUT,3881623.51
2022,urea,LTU,AZE,2133.6
2022,urea,LTU,BEL,36754.402
2022,urea,LTU,BEN,2432.91
2022,urea,LTU,BGR,469246.381
2022,urea,LTU,CHE,23221.864
2022,urea,LTU,CZE,6614477.0
2022,urea,LTU,DEU,2173466.241
2022,urea,LTU,DNK,318203.251
2022,urea,LTU,ESP,95092.274
2022,urea,LTU,EST,11436260.07
2022,urea,LTU,FIN,6075618.1729999995
2022,urea,LTU,FRA,8858879.643
2022,urea,LTU,GBR,1563102.6779999998
2022,urea,LTU,GEO,39691.873999999996
2022,urea,LTU,GHA,55139.028
2022,urea,LTU,GRC,149450.598
2022,urea,LTU,HRV,265415.0
2022,urea,LTU,HUN,142824.28399999999
2022,urea,LTU,IRL,4823276.421
2022,urea,LTU,ISL,14794.543000000001
2022,urea,LTU,ITA,3064947.0900000003
2022,urea,LTU,JOR,114079.098
2022,urea,LTU,KAZ,21340.9
2022,urea,LTU,KOR,9.0
2022,urea,LTU,LVA,5472387.2299999995
2022,urea,LTU,MAR,44496.025
2022,urea,LTU,MDA,176920.0
2022,urea,LTU,MKD,58.07
2022,urea,LTU,NLD,233639.807
2022,urea,LTU,POL,47008095.0
2022,urea,LTU,PRT,145419.68699999998
2022,urea,LTU,PRY,1236.3899999999999
2022,urea,LTU,ROU,1586211.52
2022,urea,LTU,SRB,135019.0
2022,urea,LTU,SVK,12993611.192
2022,urea,LTU,SVN,93105.263
2022,urea,LTU,SWE,50569012.987
2022,urea,LTU,TUN,469.292
2022,urea,LTU,UKR,657280.32
2022,urea,LTU,UZB,20156.0
2022,urea,LTU,ZMB,55060.403999999995
2022,urea,LUX,AND,31.735
2022,urea,LUX,BEL,9746630.851
2022,urea,LUX,CHE,47398.441
2022,urea,LUX,DEU,981574.382
2022,urea,LUX,FRA,187578.033
2022,urea,LUX,ITA,13.736
2022,urea,LUX,NLD,115727.651
2022,urea,LVA,AUT,213774.258
2022,urea,LVA,BEL,1967001.672
2022,urea,LVA,BGR,2954457.1859999998
2022,urea,LVA,CHE,37815.541
2022,urea,LVA,CZE,2901844.0
2022,urea,LVA,DEU,42445.356
2022,urea,LVA,ESP,3001147.894
2022,urea,LVA,EST,139797.09
2022,urea,LVA,FIN,94902.58
2022,urea,LVA,FRA,336347.782
2022,urea,LVA,GBR,21720.125
2022,urea,LVA,GRC,214262.565
2022,urea,LVA,HKG,161178.807
2022,urea,LVA,HRV,47114.0
2022,urea,LVA,HUN,132141.696
2022,urea,LVA,IND,83832659.613
2022,urea,LVA,ISL,118923.732
2022,urea,LVA,ITA,2726327.6920000003
2022,urea,LVA,JPN,324852.144
2022,urea,LVA,LTU,1788857.0
2022,urea,LVA,MAR,277101.88300000003
2022,urea,LVA,MKD,133002.6
2022,urea,LVA,MLT,458481.51800000004
2022,urea,LVA,NLD,8713875.149
2022,urea,LVA,POL,4468137.0
2022,urea,LVA,PRT,298661.716
2022,urea,LVA,ROU,571406.84
2022,urea,LVA,SRB,329822.0
2022,urea,LVA,SVK,299344.672
2022,urea,LVA,SVN,1882097.369
2022,urea,LVA,SWE,3856741.2210000004
2022,urea,LVA,TUN,1073.29
2022,urea,LVA,UKR,118115.08
2022,urea,LVA,ZAF,67530.777
2022,urea,MAR,AGO,482125.264
2022,urea,MAR,BFA,359547.4
2022,urea,MAR,KOR,14.0
2022,urea,MAR,PRT,17766.287
2022,urea,MDA,ROU,20419.37
2022,urea,MDA,SVN,136.258
2022,urea,MDG,MUS,11526.925
2022,urea,MEX,BLZ,413381.72500000003
2022,urea,MEX,CAN,7719.995
2022,urea,MEX,CHL,4716.7300000000005
2022,urea,MEX,COL,708.9
2022,urea,MEX,ESP,151.231
2022,urea,MEX,GTM,26214.0
2022,urea,MEX,KOR,275.0
2022,urea,MEX,SLV,84.8
2022,urea,MEX,USA,26943350.0
2022,urea,MKD,BGR,183636.382
2022,urea,MKD,CZE,121775.0
2022,urea,MKD,DEU,130350.46800000001
2022,urea,MKD,ESP,325.797
2022,urea,MKD,GRC,59855.583
2022,urea,MKD,HRV,55441.0
2022,urea,MKD,ITA,1268296.149
2022,urea,MKD,MNE,12835.289
2022,urea,MKD,SRB,143262.0
2022,urea,MKD,SVN,109272.245
2022,urea,MLT,NLD,81.391
2022,urea,MNE,SVN,88391.03
2022,urea,MOZ,COD,2449409.7079999996
2022,urea,MOZ,MDG,574284.7220000001
2022,urea,MOZ,ZAF,22827.672
2022,urea,MOZ,ZMB,1999538.404
2022,urea,MOZ,ZWE,8146.79
2022,urea,MUS,MOZ,4047355.56
2022,urea,MUS,SYC,1438.411
2022,urea,MUS,ZMB,32837743.823
2022,urea,MUS,ZWE,18652737.5
2022,urea,MWI,ZMB,5760917.808
2022,urea,MYS,AUS,338443418.842
2022,urea,MYS,BRN,29847.300000000003
2022,urea,MYS,CHL,37284480.72
2022,urea,MYS,CHN,1716.0
2022,urea,MYS,FJI,124758.447
2022,urea,MYS,FRA,235.159
2022,urea,MYS,HKG,75312.807
2022,urea,MYS,IDN,3414255.0
2022,urea,MYS,IND,207114394.795
2022,urea,MYS,JPN,165110327.534
2022,urea,MYS,KEN,192.866
2022,urea,MYS,KHM,2309600.0
2022,urea,MYS,KOR,36574917.0
2022,urea,MYS,MUS,5528.859
2022,urea,MYS,NZL,77652148.537
2022,urea,MYS,PHL,124110565.0
2022,urea,MYS,POL,20.0
2022,urea,MYS,ROU,19348250.0
2022,urea,MYS,SGP,2288395.885
2022,urea,MYS,SRB,5385223.0
2022,urea,MYS,THA,286185416.852
2022,urea,MYS,USA,70400.0
2022,urea,MYS,VNM,13820329.563000001
2022,urea,NAM,AGO,24928.408
2022,urea,NER,CHE,21777.952
2022,urea,NER,TGO,1557721.5559999999
2022,urea,NGA,ARG,126963987.21
2022,urea,NGA,BEN,343050.555
2022,urea,NGA,BFA,5440678.254
2022,urea,NGA,BRA,863778475.0
2022,urea,NGA,CAN,43050.828
2022,urea,NGA,CHE,2159165.2060000002
2022,urea,NGA,CHL,55152588.260000005
2022,urea,NGA,CMR,12120653.108
2022,urea,NGA,COL,9190173.7
2022,urea,NGA,DEU,34709104.33
2022,urea,NGA,FRA,44340876.371
2022,urea,NGA,IND,176571802.58200002
2022,urea,NGA,IRL,6.121
2022,urea,NGA,ITA,3003061.84
2022,urea,NGA,MEX,118939391.0
2022,urea,NGA,NIC,3423480.73
2022,urea,NGA,NLD,17206094.259
2022,urea,NGA,POL,35622356.0
2022,urea,NGA,PRY,816310.0
2022,urea,NGA,ROU,4.0
2022,urea,NGA,SEN,33512828.994
2022,urea,NGA,TUR,19846321.0
2022,urea,NGA,UKR,80561.63
2022,urea,NGA,URY,80894092.6
2022,urea,NGA,USA,221460029.0
2022,urea,NLD,AGO,2367.271
2022,urea,NLD,ARM,135688.64
2022,urea,NLD,AUS,716602.959
2022,urea,NLD,AUT,1625947.118
2022,urea,NLD,AZE,35906.04
2022,urea,NLD,BEL,212978917.997
2022,urea,NLD,BGR,978817.9650000001
2022,urea,NLD,BIH,361837.26
2022,urea,NLD,CAN,21971399.552
2022,urea,NLD,CHE,1557872.79
2022,urea,NLD,CHN,23257.0
2022,urea,NLD,CMR,1905.961
2022,urea,NLD,COD,1586.526
2022,urea,NLD,CZE,2564226.0
2022,urea,NLD,DEU,136054625.692
2022,urea,NLD,DNK,72420.295
2022,urea,NLD,ESP,51024183.26
2022,urea,NLD,EST,2514.97
2022,urea,NLD,FIN,1825581.199
2022,urea,NLD,FRA,69949045.286
2022,urea,NLD,GBR,113162119.503
2022,urea,NLD,GEO,34816.562
2022,urea,NLD,GHA,156766.26
2022,urea,NLD,GRC,15447042.431
2022,urea,NLD,GUY,12011.273
2022,urea,NLD,HKG,63306.318
2022,urea,NLD,HRV,87427.0
2022,urea,NLD,HUN,13193035.183
2022,urea,NLD,IDN,260.0
2022,urea,NLD,IND,646.275
2022,urea,NLD,IRL,25703660.682
2022,urea,NLD,ISL,27060.013
2022,urea,NLD,ISR,96000.0
2022,urea,NLD,ITA,19525283.262000002
2022,urea,NLD,JPN,218980.943
2022,urea,NLD,KAZ,98.29
2022,urea,NLD,KEN,4353038.379
2022,urea,NLD,KOR,43081.0
2022,urea,NLD,LTU,222.0
2022,urea,NLD,LUX,13162880.919
2022,urea,NLD,LVA,2197212.608
2022,urea,NLD,MAR,73897.247
2022,urea,NLD,MDA,2167.0
2022,urea,NLD,MDG,9045.646
2022,urea,NLD,MKD,6117.74
2022,urea,NLD,MLT,44514.71
2022,urea,NLD,MUS,2764.793
2022,urea,NLD,NAM,10274.159
2022,urea,NLD,NZL,248674.88999999998
2022,urea,NLD,PHL,19665.0
2022,urea,NLD,POL,3343326.0
2022,urea,NLD,PRT,400178.412
2022,urea,NLD,PYF,31969.384
2022,urea,NLD,QAT,841123.513
2022,urea,NLD,ROU,133984.33000000002
2022,urea,NLD,SAU,300575.992
2022,urea,NLD,SEN,4525.398
2022,urea,NLD,SGP,80346.62
2022,urea,NLD,SRB,35547.0
2022,urea,NLD,SVK,88607.744
2022,urea,NLD,SVN,83403.96399999999
2022,urea,NLD,SWE,118506.081
2022,urea,NLD,TUN,16597.573
2022,urea,NLD,TUR,381483.0
2022,urea,NLD,UKR,64606.22
2022,urea,NLD,URY,626.87
2022,urea,NLD,USA,55589424.0
2022,urea,NLD,UZB,213.0
2022,urea,NLD,VNM,450891.17199999996
2022,urea,NLD,ZAF,3461251.908
2022,urea,NOR,BEL,6769.388
2022,urea,NOR,DNK,9.509
2022,urea,NOR,EST,20788.66
2022,urea,NOR,FRA,119.654
2022,urea,NOR,IRL,856492.587
2022,urea,NOR,ISL,274.48699999999997
2022,urea,NOR,MKD,31689.09
2022,urea,NOR,MMR,273280.7
2022,urea,NOR,NLD,194.049
2022,urea,NOR,PHL,596606.0
2022,urea,NOR,ROU,4.84
2022,urea,NOR,SWE,197958.48200000002
2022,urea,NZL,AUS,101423.92899999999
2022,urea,NZL,FJI,96378.371
2022,urea,NZL,KOR,12623.0
2022,urea,NZL,PYF,35876.466
2022,urea,OMN,ARG,22083424.6
2022,urea,OMN,AUS,69002061.26
2022,urea,OMN,AUT,250605.354
2022,urea,OMN,BEL,5964814.806
2022,urea,OMN,BRA,1084855005.0
2022,urea,OMN,CAN,28349778.163
2022,urea,OMN,CHL,10390801.66
2022,urea,OMN,COL,7842246.9
2022,urea,OMN,CZE,22704500.0
2022,urea,OMN,DEU,4845246.45
2022,urea,OMN,DNK,5467962.630000001
2022,urea,OMN,ESP,4570196.754
2022,urea,OMN,FIN,2311682.616
2022,urea,OMN,FRA,21245783.535
2022,urea,OMN,HRV,6699566.0
2022,urea,OMN,IND,1263149641.487
2022,urea,OMN,ITA,5584938.5030000005
2022,urea,OMN,JOR,107790.22499999999
2022,urea,OMN,KHM,350000.0
2022,urea,OMN,KWT,88498.853
2022,urea,OMN,MEX,135461861.0
2022,urea,OMN,MOZ,11464708.826
2022,urea,OMN,MYS,41458498.900000006
2022,urea,OMN,NLD,131.67
2022,urea,OMN,POL,168047498.0
2022,urea,OMN,PRY,3223953.0
2022,urea,OMN,RWA,8630947.67
2022,urea,OMN,SVK,3403579.3819999998
2022,urea,OMN,THA,40720432.232
2022,urea,OMN,TUN,325181.444
2022,urea,OMN,TUR,964246740.0
2022,urea,OMN,TZA,38004356.489999995
2022,urea,OMN,UKR,2545222.0
2022,urea,OMN,URY,13291271.219999999
2022,urea,OMN,USA,553661679.0
2022,urea,OMN,ZAF,158214687.615
2022,urea,OMN,ZMB,27715065.136
2022,urea,PAK,STP,282.741
2022,urea,PAN,DEU,7867.557
2022,urea,PER,BOL,384281.0
2022,urea,PER,NLD,20.238
2022,urea,PHL,KOR,81247.0
2022,urea,POL,AND,346.467
2022,urea,POL,ARG,320941.79000000004
2022,urea,POL,AUT,20187167.882
2022,urea,POL,BEL,3456879.483
2022,urea,POL,BGR,3149189.875
2022,urea,POL,BIH,324554.71
2022,urea,POL,BRA,142279.0
2022,urea,POL,CHE,746605.55
2022,urea,POL,CHL,1778511.4000000001
2022,urea,POL,CZE,95957578.0
2022,urea,POL,DEU,113487885.521
2022,urea,POL,DNK,2443585.983
2022,urea,POL,ECU,331741.267
2022,urea,POL,ESP,16181931.279
2022,urea,POL,EST,109504.16
2022,urea,POL,FIN,10811068.048
2022,urea,POL,FRA,8650298.025
2022,urea,POL,GBR,58631569.764
2022,urea,POL,GEO,8702.44
2022,urea,POL,GRC,1530570.915
2022,urea,POL,HRV,2963918.0
2022,urea,POL,HUN,5662948.016
2022,urea,POL,IND,8458.419
2022,urea,POL,IRL,166792.125
2022,urea,POL,ISL,128265.616
2022,urea,POL,ITA,40744940.633999996
2022,urea,POL,KOR,15940.0
2022,urea,POL,LTU,12502616.0
2022,urea,POL,LUX,722930.495
2022,urea,POL,LVA,112791.43900000001
2022,urea,POL,MAR,80914.572
2022,urea,POL,MDA,917393.0
2022,urea,POL,MKD,14253.34
2022,urea,POL,MLT,164631.408
2022,urea,POL,NLD,14961367.782
2022,urea,POL,PRT,2777059.562
2022,urea,POL,ROU,15099771.6
2022,urea,POL,SRB,2236552.0
2022,urea,POL,SVK,62390781.311
2022,urea,POL,SVN,4271401.405
2022,urea,POL,SWE,22986600.061
2022,urea,POL,TUN,774.887
2022,urea,POL,TZA,1120.0
2022,urea,POL,UKR,4683823.05
2022,urea,POL,ZAF,1189651.343
2022,urea,PRT,AGO,1045221.206
2022,urea,PRT,CMR,17958.205
2022,urea,PRT,DEU,26676.802
2022,urea,PRT,ESP,19672353.259
2022,urea,PRT,FRA,4559920.651
