period_dt,price_usd,layer,log_price
1960-01-01,59.89,wheat,4.092509546276371
1960-02-01,60.99,wheat,4.110709916308365
1960-03-01,61.73,wheat,4.122770036405805
1960-04-01,60.99,wheat,4.110709916308365
1960-05-01,57.69,wheat,4.055083848268798
1960-06-01,55.48,wheat,4.016022595446631
1960-07-01,54.75,wheat,4.00277736869661
1960-08-01,55.12,wheat,4.009512626705403
1960-09-01,56.59,wheat,4.035832291154432
1960-10-01,56.95,wheat,4.0421736898931915
1960-11-01,57.69,wheat,4.055083848268798
1960-12-01,58.05,wheat,4.061304708143901
1961-01-01,58.79,wheat,4.073971772414164
1961-02-01,59.16,wheat,4.080245637842599
1961-03-01,58.05,wheat,4.061304708143901
1961-04-01,57.32,wheat,4.048649602959971
1961-05-01,55.85,wheat,4.02266952551521
1961-06-01,54.38,wheat,3.995996439204325
1961-07-01,56.59,wheat,4.035832291154432
1961-08-01,58.79,wheat,4.073971772414164
1961-09-01,59.89,wheat,4.092509546276371
1961-10-01,60.26,wheat,4.098668533702155
1961-11-01,61.73,wheat,4.122770036405805
1961-12-01,62.46,wheat,4.134526351854933
1962-01-01,60.63,wheat,4.1047898200836395
1962-02-01,61.36,wheat,4.116758157059
1962-03-01,61.73,wheat,4.122770036405805
1962-04-01,62.1,wheat,4.128745988939433
1962-05-01,63.57,wheat,4.152141660948318
1962-06-01,64.3,wheat,4.163559631243574
1962-07-01,65.4,wheat,4.180522258463153
1962-08-01,66.51,wheat,4.19735231229633
1962-09-01,65.77,wheat,4.186163807313259
1962-10-01,64.3,wheat,4.163559631243574
1962-11-01,68.71,wheat,4.229894749042985
1962-12-01,67.61,wheat,4.213755901102586
1963-01-01,67.24,wheat,4.208268308540415
1963-02-01,68.34,wheat,4.2244952466871455
1963-03-01,69.45,wheat,4.240607069200353
1963-04-01,70.92,wheat,4.2615524812060075
1963-05-01,67.61,wheat,4.213755901102586
1963-06-01,58.42,wheat,4.067658296959595
1963-07-01,57.69,wheat,4.055083848268798
1963-08-01,58.42,wheat,4.067658296959595
1963-09-01,60.63,wheat,4.1047898200836395
1963-10-01,65.04,wheat,4.175002465239555
1963-11-01,65.04,wheat,4.175002465239555
1963-12-01,65.04,wheat,4.175002465239555
1964-01-01,64.04,wheat,4.159507888128514
1964-02-01,66.14,wheat,4.191773707553646
1964-03-01,66.87,wheat,4.202750436065887
1964-04-01,67.61,wheat,4.213755901102586
1964-05-01,69.45,wheat,4.240607069200353
1964-06-01,65.04,wheat,4.175002465239555
1964-07-01,68.71,wheat,4.229894749042985
1964-08-01,68.71,wheat,4.229894749042985
1964-09-01,69.08,wheat,4.235265253278478
1964-10-01,68.71,wheat,4.229894749042985
1964-11-01,67.98,wheat,4.21921354426797
1964-12-01,67.98,wheat,4.21921354426797
1965-01-01,66.14,wheat,4.191773707553646
1965-02-01,61.36,wheat,4.116758157059
1965-03-01,60.99,wheat,4.110709916308365
1965-04-01,59.89,wheat,4.092509546276371
1965-05-01,59.16,wheat,4.080245637842599
1965-06-01,58.05,wheat,4.061304708143901
1965-07-01,57.32,wheat,4.048649602959971
1965-08-01,57.69,wheat,4.055083848268798
1965-09-01,58.42,wheat,4.067658296959595
1965-10-01,58.05,wheat,4.061304708143901
1965-11-01,58.05,wheat,4.061304708143901
1965-12-01,58.42,wheat,4.067658296959595
1966-01-01,58.42,wheat,4.067658296959595
1966-02-01,58.79,wheat,4.073971772414164
1966-03-01,58.79,wheat,4.073971772414164
1966-04-01,58.79,wheat,4.073971772414164
1966-05-01,58.79,wheat,4.073971772414164
1966-06-01,62.1,wheat,4.128745988939433
1966-07-01,65.4,wheat,4.180522258463153
1966-08-01,67.61,wheat,4.213755901102586
1966-09-01,67.24,wheat,4.208268308540415
1966-10-01,66.14,wheat,4.191773707553646
1966-11-01,65.77,wheat,4.186163807313259
1966-12-01,67.61,wheat,4.213755901102586
1967-01-01,67.24,wheat,4.208268308540415
1967-02-01,67.98,wheat,4.21921354426797
1967-03-01,69.81,wheat,4.24577726598231
1967-04-01,68.34,wheat,4.2244952466871455
1967-05-01,68.34,wheat,4.2244952466871455
1967-06-01,66.51,wheat,4.19735231229633
1967-07-01,64.67,wheat,4.169297415458502
1967-08-01,63.93,wheat,4.157788734778635
1967-09-01,63.2,wheat,4.146304301152812
1967-10-01,63.57,wheat,4.152141660948318
1967-11-01,62.83,wheat,4.140432666414855
1967-12-01,62.1,wheat,4.128745988939433
1968-01-01,62.1,wheat,4.128745988939433
1968-02-01,62.83,wheat,4.140432666414855
1968-03-01,63.57,wheat,4.152141660948318
1968-04-01,61.73,wheat,4.122770036405805
1968-05-01,60.26,wheat,4.098668533702155
1968-06-01,61.73,wheat,4.122770036405805
1968-07-01,63.57,wheat,4.152141660948318
1968-08-01,63.93,wheat,4.157788734778635
1968-09-01,63.57,wheat,4.152141660948318
1968-10-01,63.57,wheat,4.152141660948318
1968-11-01,63.2,wheat,4.146304301152812
1968-12-01,63.2,wheat,4.146304301152812
1969-01-01,63.2,wheat,4.146304301152812
1969-02-01,62.83,wheat,4.140432666414855
1969-03-01,62.1,wheat,4.128745988939433
1969-04-01,62.1,wheat,4.128745988939433
1969-05-01,62.1,wheat,4.128745988939433
1969-06-01,61.73,wheat,4.122770036405805
1969-07-01,60.26,wheat,4.098668533702155
1969-08-01,56.22,wheat,4.029272565478386
1969-09-01,53.65,wheat,3.9824814690767076
1969-10-01,52.18,wheat,3.9546992797085823
1969-11-01,52.18,wheat,3.9546992797085823
1969-12-01,52.18,wheat,3.9546992797085823
1970-01-01,52.18,wheat,3.9546992797085823
1970-02-01,52.18,wheat,3.9546992797085823
1970-03-01,52.18,wheat,3.9546992797085823
1970-04-01,52.18,wheat,3.9546992797085823
1970-05-01,52.18,wheat,3.9546992797085823
1970-06-01,52.18,wheat,3.9546992797085823
1970-07-01,52.54,wheat,3.961574784257394
1970-08-01,54.01,wheat,3.9891692146047997
1970-09-01,56.22,wheat,4.029272565478386
1970-10-01,58.79,wheat,4.073971772414164
1970-11-01,60.99,wheat,4.110709916308365
1970-12-01,63.2,wheat,4.146304301152812
1971-01-01,63.57,wheat,4.152141660948318
1971-02-01,63.57,wheat,4.152141660948318
1971-03-01,62.83,wheat,4.140432666414855
1971-04-01,62.46,wheat,4.134526351854933
1971-05-01,63.2,wheat,4.146304301152812
1971-06-01,61.36,wheat,4.116758157059
1971-07-01,61.36,wheat,4.116758157059
1971-08-01,60.99,wheat,4.110709916308365
1971-09-01,60.99,wheat,4.110709916308365
1971-10-01,60.26,wheat,4.098668533702155
1971-11-01,60.26,wheat,4.098668533702155
1971-12-01,59.89,wheat,4.092509546276371
1972-01-01,59.89,wheat,4.092509546276371
1972-02-01,59.89,wheat,4.092509546276371
1972-03-01,59.89,wheat,4.092509546276371
1972-04-01,60.26,wheat,4.098668533702155
1972-05-01,60.26,wheat,4.098668533702155
1972-06-01,59.89,wheat,4.092509546276371
1972-07-01,60.26,wheat,4.098668533702155
1972-08-01,62.1,wheat,4.128745988939433
1972-09-01,76.06,wheat,4.331522502500114
1972-10-01,87.45,wheat,4.471067201464611
1972-11-01,88.92,wheat,4.487737089095996
1972-12-01,102.88,wheat,4.633563260489309
1973-01-01,108.39,wheat,4.685735833827659
1973-02-01,98.84,wheat,4.593502381120409
1973-03-01,98.47,wheat,4.589751933259711
1973-04-01,101.05,wheat,4.61561544384963
1973-05-01,102.15,wheat,4.626442321263631
1973-06-01,108.39,wheat,4.685735833827659
1973-07-01,114.64,wheat,4.741796783519916
1973-08-01,192.54,wheat,5.26030392434982
1973-09-01,189.6,wheat,5.244916589820922
1973-10-01,182.25,wheat,5.2053793708887675
1973-11-01,181.88,wheat,5.20334712895681
1973-12-01,199.52,wheat,5.295914481931726
1974-01-01,213.48,wheat,5.363543151465744
1974-02-01,220.46,wheat,5.39571627253517
1974-03-01,190.7,wheat,5.250701512606374
1974-04-01,162.04,wheat,5.0878432183344895
1974-05-01,141.46,wheat,4.952016991607844
1974-06-01,155.79,wheat,5.048508946524337
1974-07-01,169.02,wheat,5.1300170511163365
1974-08-01,167.55,wheat,5.12128181418332
1974-09-01,170.49,wheat,5.13867664397714
1974-10-01,192.17,wheat,5.258380396944336
1974-11-01,187.39,wheat,5.233192006587575
1974-12-01,185.92,wheat,5.225316473663546
1975-01-01,164.24,wheat,5.101328772710678
1975-02-01,153.22,wheat,5.031874797088675
1975-03-01,147.34,wheat,4.9927428412546675
1975-04-01,140.36,wheat,4.944210550715014
1975-05-01,131.54,wheat,4.879310987873205
1975-06-01,127.13,wheat,4.845210184962031
1975-07-01,145.14,wheat,4.97769879384999
1975-08-01,162.77,wheat,5.092338161403407
1975-09-01,165.71,wheat,5.110239272641702
1975-10-01,161.67,wheat,5.085557220613515
1975-11-01,146.97,wheat,4.990228484318593
1975-12-01,142.57,wheat,4.95983310716587
1976-01-01,143.67,wheat,4.967519003022628
1976-02-01,152.85,wheat,5.029457048336844
1976-03-01,152.49,wheat,5.027099020126921
1976-04-01,145.5,wheat,4.980176086611547
1976-05-01,141.83,wheat,4.954629157306516
1976-06-01,146.24,wheat,4.98524910770584
1976-07-01,142.2,wheat,4.95723451736914
1976-08-01,126.4,wheat,4.839451481712757
1976-09-01,119.78,wheat,4.785656726836316
1976-10-01,111.33,wheat,4.712498763740616
1976-11-01,106.56,wheat,4.668708206792079
1976-12-01,106.19,wheat,4.665229942415754
1977-01-01,108.76,wheat,4.68914361976427
1977-02-01,110.6,wheat,4.7059200890882344
1977-03-01,106.92,wheat,4.672080891270718
1977-04-01,102.15,wheat,4.626442321263631
1977-05-01,94.8,wheat,4.551769409260976
1977-06-01,92.96,wheat,4.532169293103601
1977-07-01,96.64,wheat,4.570992734186505
1977-08-01,95.53,wheat,4.559440334281917
1977-09-01,99.94,wheat,4.604570005916059
1977-10-01,103.98,wheat,4.6441985729555695
1977-11-01,111.7,wheat,4.715816706075155
1977-12-01,114.64,wheat,4.741796783519916
1978-01-01,114.27,wheat,4.738564069158622
1978-02-01,115.74,wheat,4.751346296145693
1978-03-01,124.19,wheat,4.8218126509599415
1978-04-01,130.81,wheat,4.873745888700135
1978-05-01,124.56,wheat,4.824787527525743
1978-06-01,126.4,wheat,4.839451481712757
1978-07-01,127.13,wheat,4.845210184962031
1978-08-01,127.5,wheat,4.848116364598481
1978-09-01,130.81,wheat,4.873745888700135
1978-10-01,137.42,wheat,4.92304192960293
1978-11-01,137.79,wheat,4.925730787005811
1978-12-01,136.32,wheat,4.915005063081005
1979-01-01,137.79,wheat,4.925730787005811
1979-02-01,140.36,wheat,4.944210550715014
1979-03-01,139.99,wheat,4.941570991486734
1979-04-01,139.99,wheat,4.941570991486734
1979-05-01,143.3,wheat,4.964940334834126
1979-06-01,167.92,wheat,5.1234876755123775
1979-07-01,174.53,wheat,5.162096646636745
1979-08-01,169.02,wheat,5.1300170511163365
1979-09-01,174.16,wheat,5.159974416926292
1979-10-01,178.21,wheat,5.182962630185008
1979-11-01,178.21,wheat,5.182962630185008
1979-12-01,180.04,wheat,5.1931790484247315
1980-01-01,175.63,wheat,5.168379509433644
1980-02-01,172.7,wheat,5.1515559851526325
1980-03-01,163.51,wheat,5.096874150546495
1980-04-01,156.53,wheat,5.053247684900132
1980-05-01,161.3,wheat,5.083265985131163
1980-06-01,157.63,wheat,5.060250514638451
1980-07-01,168.65,wheat,5.12782556150766
1980-08-01,171.23,wheat,5.14300768200088
1980-09-01,179.68,wheat,5.191177490990133
1980-10-01,188.13,wheat,5.237133213223039
1980-11-01,195.11,wheat,5.2735635020818075
1980-12-01,182.62,wheat,5.207407491188194
1981-01-01,189.6,wheat,5.244916589820922
1981-02-01,181.51,wheat,5.201310748605886
1981-03-01,175.27,wheat,5.1663276420850845
1981-04-01,180.41,wheat,5.195232038464711
1981-05-01,171.59,wheat,5.14510791029753
1981-06-01,168.65,wheat,5.12782556150766
1981-07-01,167.92,wheat,5.1234876755123775
1981-08-01,170.12,wheat,5.136504070385433
1981-09-01,171.23,wheat,5.14300768200088
1981-10-01,168.65,wheat,5.12782556150766
1981-11-01,178.57,wheat,5.1849806812090335
1981-12-01,176.0,wheat,5.170483995038151
1982-01-01,173.06,wheat,5.153638355178593
1982-02-01,170.86,wheat,5.140844507723473
1982-03-01,168.65,wheat,5.12782556150766
1982-04-01,169.76,wheat,5.134385674865673
1982-05-01,167.55,wheat,5.12128181418332
1982-06-01,155.79,wheat,5.048508946524337
1982-07-01,151.75,wheat,5.022234429939608
1982-08-01,152.49,wheat,5.027099020126921
1982-09-01,152.85,wheat,5.029457048336844
1982-10-01,146.61,wheat,4.987775999950173
1982-11-01,155.06,wheat,5.043812138790813
1982-12-01,159.83,wheat,5.074110750380562
1983-01-01,164.98,wheat,5.105824254432585
1983-02-01,164.24,wheat,5.101328772710678
1983-03-01,166.08,wheat,5.112469599977524
1983-04-01,167.18,wheat,5.11907107627101
1983-05-01,160.2,wheat,5.076423034634259
1983-06-01,151.75,wheat,5.022234429939608
1983-07-01,147.34,wheat,4.9927428412546675
1983-08-01,152.49,wheat,5.027099020126921
1983-09-01,156.53,wheat,5.053247684900132
1983-10-01,152.85,wheat,5.029457048336844
1983-11-01,151.75,wheat,5.022234429939608
1983-12-01,153.59,wheat,5.0342867144275365
1984-01-01,152.85,wheat,5.029457048336844
1984-02-01,150.65,wheat,5.01495926557631
1984-03-01,153.96,wheat,5.036692828415545
1984-04-01,157.26,wheat,5.05790048656337
1984-05-01,153.96,wheat,5.036692828415545
1984-06-01,149.91,wheat,5.010035114024223
1984-07-01,146.97,wheat,4.990228484318593
1984-08-01,152.49,wheat,5.027099020126921
1984-09-01,155.06,wheat,5.043812138790813
1984-10-01,152.85,wheat,5.029457048336844
1984-11-01,152.49,wheat,5.027099020126921
1984-12-01,149.55,wheat,5.007630785075957
1985-01-01,149.18,wheat,5.005153630527017
1985-02-01,147.34,wheat,4.9927428412546675
1985-03-01,145.14,wheat,4.97769879384999
1985-04-01,143.67,wheat,4.967519003022628
1985-05-01,136.32,wheat,4.915005063081005
1985-06-01,134.11,wheat,4.898660358722849
1985-07-01,128.6,wheat,4.856706811803519
1985-08-01,123.09,wheat,4.812915795122205
1985-09-01,125.3,wheat,4.8307108619020225
1985-10-01,127.5,wheat,4.848116364598481
1985-11-01,132.64,wheat,4.887638691386985
1985-12-01,137.05,wheat,4.920345822748795
1986-01-01,132.28,wheat,4.884920888113592
1986-02-01,129.71,wheat,4.865301189352582
1986-03-01,134.48,wheat,4.90141548910036
1986-04-01,132.64,wheat,4.887638691386985
1986-05-01,119.42,wheat,4.782646691118846
1986-06-01,105.82,wheat,4.661739537475985
1986-07-01,101.78,wheat,4.622813621160686
1986-08-01,102.15,wheat,4.626442321263631
1986-09-01,103.62,wheat,4.640730361386642
1986-10-01,104.72,wheat,4.651290121601645
1986-11-01,105.09,wheat,4.654817125877505
1986-12-01,107.29,wheat,4.675535448648655
1987-01-01,109.13,wheat,4.692539832124998
1987-02-01,112.07,wheat,4.719123676063936
1987-03-01,115.38,wheat,4.7482310288287435
1987-04-01,113.17,wheat,4.72889111297785
1987-05-01,119.05,wheat,4.779543572932872
1987-06-01,108.76,wheat,4.68914361976427
1987-07-01,104.72,wheat,4.651290121601645
1987-08-01,106.92,wheat,4.672080891270718
1987-09-01,112.07,wheat,4.719123676063936
1987-10-01,113.91,wheat,4.735408662911821
1987-11-01,115.01,wheat,4.74501908110449
1987-12-01,124.56,wheat,4.824787527525743
1988-01-01,128.6,wheat,4.856706811803519
1988-02-01,131.54,wheat,4.879310987873205
1988-03-01,124.93,wheat,4.827753580443738
1988-04-01,126.77,wheat,4.842374420950636
1988-05-01,128.97,wheat,4.8595798191763
1988-06-01,149.91,wheat,5.010035114024223
1988-07-01,149.55,wheat,5.007630785075957
1988-08-01,149.91,wheat,5.010035114024223
1988-09-01,159.47,wheat,5.071855816759881
1988-10-01,162.04,wheat,5.0878432183344895
1988-11-01,163.88,wheat,5.09913445267867
1988-12-01,166.82,wheat,5.116915386813465
1989-01-01,173.8,wheat,5.157905212831292
1989-02-01,171.96,wheat,5.147261891628081
1989-03-01,178.21,wheat,5.182962630185008
1989-04-01,174.53,wheat,5.162096646636745
1989-05-01,176.37,wheat,5.172584061082273
1989-06-01,168.65,wheat,5.12782556150766
1989-07-01,166.82,wheat,5.116915386813465
1989-08-01,164.24,wheat,5.101328772710678
1989-09-01,163.51,wheat,5.096874150546495
1989-10-01,164.61,wheat,5.103579039738994
1989-11-01,163.51,wheat,5.096874150546495
1989-12-01,164.61,wheat,5.103579039738994
1990-01-01,167.92,wheat,5.1234876755123775
1990-02-01,160.94,wheat,5.081031624717987
1990-03-01,156.53,wheat,5.053247684900132
1990-04-01,159.47,wheat,5.071855816759881
1990-05-01,149.18,wheat,5.005153630527017
1990-06-01,135.58,wheat,4.909561872002819
1990-07-01,124.93,wheat,4.827753580443738
1990-08-01,116.84,wheat,4.76080547751954
1990-09-01,114.27,wheat,4.738564069158622
1990-10-01,114.64,wheat,4.741796783519916
1990-11-01,112.8,wheat,4.725616339063959
1990-12-01,113.17,wheat,4.72889111297785
1991-01-01,111.33,wheat,4.712498763740616
1991-02-01,113.91,wheat,4.735408662911821
1991-03-01,119.42,wheat,4.782646691118846
1991-04-01,120.89,wheat,4.794881041213901
1991-05-01,121.99,wheat,4.803939074160646
1991-06-01,120.15,wheat,4.788740962182478
1991-07-01,118.31,wheat,4.7733082982655715
1991-08-01,125.3,wheat,4.8307108619020225
1991-09-01,135.22,wheat,4.906903081662532
1991-10-01,146.97,wheat,4.990228484318593
1991-11-01,149.55,wheat,5.007630785075957
1991-12-01,160.94,wheat,5.081031624717987
1992-01-01,170.12,wheat,5.136504070385433
1992-02-01,177.1,wheat,5.176714544788788
1992-03-01,169.39,wheat,5.1322037485982905
1992-04-01,159.83,wheat,5.074110750380562
1992-05-01,149.55,wheat,5.007630785075957
1992-06-01,148.81,wheat,5.002670324441959
1992-07-01,136.32,wheat,4.915005063081005
1992-08-01,128.24,wheat,4.853903508301298
1992-09-01,138.89,wheat,4.9336822529281275
1992-10-01,140.73,wheat,4.946843161008476
1992-11-01,147.71,wheat,4.995250892052509
1992-12-01,147.71,wheat,4.995250892052509
1993-01-01,155.79,wheat,5.048508946524337
1993-02-01,148.81,wheat,5.002670324441959
1993-03-01,148.08,wheat,4.9977526682652424
1993-04-01,141.83,wheat,4.954629157306516
1993-05-01,136.69,wheat,4.917715588164562
1993-06-01,121.99,wheat,4.803939074160646
1993-07-01,127.5,wheat,4.848116364598481
1993-08-01,129.71,wheat,4.865301189352582
1993-09-01,131.17,wheat,4.876494191827054
1993-10-01,135.95,wheat,4.9122871710784795
1993-11-01,146.61,wheat,4.987775999950173
1993-12-01,158.73,wheat,5.06720464558415
1994-01-01,153.22,wheat,5.031874797088675
1994-02-01,146.97,wheat,4.990228484318593
1994-03-01,141.1,wheat,4.9494688588587685
1994-04-01,140.36,wheat,4.944210550715014
1994-05-01,139.99,wheat,4.941570991486734
1994-06-01,139.26,wheat,4.936342689514401
1994-07-01,137.42,wheat,4.92304192960293
1994-08-01,145.87,wheat,4.982715814098122
1994-09-01,158.73,wheat,5.06720464558415
1994-10-01,167.18,wheat,5.11907107627101
1994-11-01,162.04,wheat,5.0878432183344895
1994-12-01,164.61,wheat,5.103579039738994
1995-01-01,156.16,wheat,5.050881122664783
1995-02-01,154.32,wheat,5.0390283685974735
1995-03-01,150.28,wheat,5.0125002207057685
1995-04-01,148.81,wheat,5.002670324441959
1995-05-01,158.73,wheat,5.06720464558415
1995-06-01,170.12,wheat,5.136504070385433
1995-07-01,190.7,wheat,5.250701512606374
1995-08-01,184.45,wheat,5.217378424042685
1995-09-01,193.64,wheat,5.266000765071493
1995-10-01,203.73,wheat,5.31679558779381
1995-11-01,203.93,wheat,5.317776797704256
1995-12-01,208.92,wheat,5.341951403568098
1996-01-01,206.88,wheat,5.332138915023547
1996-02-01,218.89,wheat,5.388569320525063
1996-03-01,215.32,wheat,5.372125293692757
1996-04-01,257.61,wheat,5.551446813352503
1996-05-01,262.11,wheat,5.568764262978113
1996-06-01,227.34,wheat,5.426446694258565
1996-07-01,202.6,wheat,5.311233591814583
1996-08-01,191.63,wheat,5.255566429480404
1996-09-01,178.71,wheat,5.185764380308706
1996-10-01,178.0,wheat,5.181783550292085
1996-11-01,176.41,wheat,5.172810831308315
1996-12-01,175.7,wheat,5.168777995193051
1997-01-01,175.73,wheat,5.168948726206755
1997-02-01,172.35,wheat,5.149527292962874
1997-03-01,176.61,wheat,5.17394391170828
1997-04-01,183.49,wheat,5.212160170096862
1997-05-01,172.59,wheat,5.150918839543312
1997-06-01,148.39,wheat,4.999843943018035
1997-07-01,136.21,wheat,4.914197812459251
1997-08-01,150.61,wheat,5.014693714223758
1997-09-01,151.74,wheat,5.022168529909929
1997-10-01,151.59,wheat,5.021179507971927
1997-11-01,149.88,wheat,5.009834973925487
1997-12-01,144.62,wheat,4.974109612746806
1998-01-01,137.1,wheat,4.920710586568268
1998-02-01,140.05,wheat,4.941999501706118
1998-03-01,138.92,wheat,4.933898227875873
1998-04-01,130.15,wheat,4.868687631440574
1998-05-01,128.92,wheat,4.859192056947237
1998-06-01,120.64,wheat,4.792810904259646
1998-07-01,118.9,wheat,4.778282803696737
1998-08-01,107.95,wheat,4.681668156960816
1998-09-01,107.93,wheat,4.681482868837255
1998-10-01,126.54,wheat,4.840558463718739
1998-11-01,130.21,wheat,4.869148531740637
1998-12-01,126.21,wheat,4.837947186270539
1999-01-01,125.29,wheat,4.830631050257462
1999-02-01,117.03,wheat,4.762430312186675
1999-03-01,117.34,wheat,4.765075703497714
1999-04-01,113.87,wheat,4.7350574468225135
1999-05-01,113.0,wheat,4.727387818712341
1999-06-01,111.41,wheat,4.713217090071225
1999-07-01,103.02,wheat,4.634923144137439
1999-08-01,111.3,wheat,4.712229258281499
1999-09-01,113.19,wheat,4.729067822644328
1999-10-01,108.1,wheat,4.683056724645162
1999-11-01,108.8,wheat,4.689511334421843
1999-12-01,102.16,wheat,4.626540211724284
2000-01-01,105.83,wheat,4.661834033105633
2000-02-01,107.93,wheat,4.681482868837255
2000-03-01,105.7,wheat,4.660604892876192
2000-04-01,105.11,wheat,4.655007420835263
2000-05-01,112.14,wheat,4.719748090695527
2000-06-01,113.51,wheat,4.731890938767248
2000-07-01,108.98,wheat,4.691164379154952
2000-08-01,108.36,wheat,4.685459017216894
2000-09-01,117.49,wheat,4.766353223579481
2000-10-01,128.18,wheat,4.853435526076081
2000-11-01,127.73,wheat,4.849918661054685
2000-12-01,128.09,wheat,4.852733141843045
2001-01-01,132.84,wheat,4.889145396508546
2001-02-01,128.11,wheat,4.852889269868342
2001-03-01,130.2,wheat,4.869071729774468
2001-04-01,129.67,wheat,4.864992761560793
2001-05-01,134.86,wheat,4.904237203306436
2001-06-01,127.23,wheat,4.845996472154609
2001-07-01,123.79,wheat,4.818586581543719
2001-08-01,121.92,wheat,4.803365091938336
2001-09-01,122.03,wheat,4.804266916143749
2001-10-01,123.34,wheat,4.814944769563347
2001-11-01,125.27,wheat,4.8304714078561
2001-12-01,122.44,wheat,4.807621114077212
2002-01-01,125.31,wheat,4.830790667177194
2002-02-01,123.28,wheat,4.814458191011861
2002-03-01,122.54,wheat,4.8084375072975085
2002-04-01,123.72,wheat,4.818020947816869
2002-05-01,121.46,wheat,4.799584990469429
2002-06-01,132.03,wheat,4.88302916949111
2002-07-01,149.31,wheat,5.006024681538572
2002-08-01,161.26,wheat,5.0830179692568755
2002-09-01,187.84,wheat,5.235590536639732
2002-10-01,190.32,wheat,5.248706865994702
2002-11-01,177.38,wheat,5.178294323948307
2002-12-01,162.48,wheat,5.090554917272129
2003-01-01,149.608,wheat,5.008018540046419
2003-02-01,150.8382,wheat,5.016207739144731
2003-03-01,141.8087,wheat,4.954478966235692
2003-04-01,138.6155,wheat,4.931703913114835
2003-05-01,141.9618,wheat,4.955558007325974
2003-06-01,131.3528,wheat,4.877886832996083
2003-07-01,131.6174,wheat,4.87989922899606
2003-08-01,148.7172,wheat,5.0020465159094325
2003-09-01,145.623,wheat,4.981021090320074
2003-10-01,147.4558,wheat,4.993528469855591
2003-11-01,160.5453,wheat,5.078576145737665
2003-12-01,165.5735,wheat,5.109415204991339
2004-01-01,166.32713871053,wheat,5.113956564168638
2004-02-01,161.3914671875,wheat,5.083832886950705
2004-03-01,166.279804218,wheat,5.113671936960121
2004-04-01,166.58442673929,wheat,5.115502248408458
2004-05-01,163.73438647875,wheat,5.098245520221194
2004-06-01,154.74334165714,wheat,5.041767884190834
2004-07-01,150.60093028929,wheat,5.0146334925664355
2004-08-01,141.29480849743,wheat,4.950848548020681
2004-09-01,151.034855535,wheat,5.017510641535082
2004-10-01,150.14600866071,wheat,5.011608211729769
2004-11-01,156.56866837624,wheat,5.0534946893133865
2004-12-01,153.8743247,wheat,5.036136195867855
2005-01-01,153.59313355875,wheat,5.03430711632079
2005-02-01,151.1686798489,wheat,5.018396298431699
2005-03-01,150.985863975,wheat,5.017186216373065
2005-04-01,140.87698047857,wheat,4.9478870306715566
2005-05-01,143.33005787571,wheat,4.965150067728456
2005-06-01,141.93077620909,wheat,4.955339447253373
2005-07-01,143.869839885,wheat,4.968909001133886
2005-08-01,149.35902467283,wheat,5.006352969169498
2005-09-01,159.70865813438,wheat,5.073351268744374
2005-10-01,167.826712725,wheat,5.122931975195055
2005-11-01,161.11635164432,wheat,5.082126784996898
2005-12-01,164.44104598929,wheat,5.1025521229270465
2006-01-01,167.16073370625,wheat,5.118955826815416
2006-02-01,179.84092587632,wheat,5.192072715025703
2006-03-01,174.43598036625,wheat,5.161557799635521
2006-04-01,180.34605464495,wheat,5.194877531007961
2006-05-01,193.16672228571,wheat,5.26355366204458
2006-06-01,195.164003205,wheat,5.273840247162961
2006-07-01,202.42861353947,wheat,5.310387298663779
2006-08-01,189.91466889546,wheat,5.246574860203375
2006-09-01,195.9815498625,wheat,5.278020521445103
2006-10-01,212.09408658214,wheat,5.3570299808526
2006-11-01,209.68065367105,wheat,5.345585676480008
2006-12-01,204.30628759688,wheat,5.3196202776440735
2007-01-01,196.06615699737,wheat,5.278452137979025
2007-02-01,199.98225866842,wheat,5.2982286559554685
2007-03-01,199.09820044286,wheat,5.293798172570539
2007-04-01,198.3077916102,wheat,5.2898203267871216
2007-05-01,195.7212822,wheat,5.276691617595049
2007-06-01,223.0391801875,wheat,5.407347451935472
2007-07-01,238.40670983625,wheat,5.473978080081407
2007-08-01,259.72730786209,wheat,5.5596322647082035
2007-09-01,326.54486304474,wheat,5.788567345233477
2007-10-01,335.14620304891,wheat,5.814566863630169
2007-11-01,321.81330975,wheat,5.773971594019936
2007-12-01,368.62006231324,wheat,5.909766472168116
2008-01-01,370.6609570425,wheat,5.91528778236146
2008-02-01,424.995659055,wheat,6.052078954884018
2008-03-01,439.71609184875,wheat,6.08612927285335
2008-04-01,362.22924711171,wheat,5.892277290703159
2008-05-01,328.76171271686,wheat,5.795333210893387
2008-06-01,348.55307816786,wheat,5.853790523245757
2008-07-01,328.18360435568,wheat,5.793573221148781
2008-08-01,329.34415053553,wheat,5.797103254296006
2008-09-01,295.55033419286,wheat,5.688839158018716
2008-10-01,237.38407758587,wheat,5.469679409942577
2008-11-01,226.8462326625,wheat,5.424272398797728
2008-12-01,220.1354096,wheat,5.3942428551928625
2009-01-01,239.11426721842,wheat,5.476941543191886
2009-02-01,224.68754205,wheat,5.414710735064166
2009-03-01,230.981732721,wheat,5.442338628265004
2009-04-01,233.47312851686,wheat,5.453066989188347
2009-05-01,261.48173459625,wheat,5.5663644324851465
2009-06-01,256.6449314908,wheat,5.547693540090478
2009-07-01,224.85038331477,wheat,5.415435217972968
2009-08-01,210.37290809743,wheat,5.3488817087773
